word,n,prob
verfassungswidrige,1,3.0543117719284313e-6
verfassungsziele,1,3.0543117719284313e-6
verfassungszusatz,1,3.0543117719284313e-6
verfechter,1,3.0543117719284313e-6
verfehlen,3,9.162935315785295e-6
verfehlt,8,2.443449417542745e-5
verfehlte,1,3.0543117719284313e-6
verfeindet,1,3.0543117719284313e-6
verfeindete,1,3.0543117719284313e-6
verfilmen,1,3.0543117719284313e-6
verfilmt,1,3.0543117719284313e-6
verfilmung,1,3.0543117719284313e-6
verflixte,2,6.1086235438568626e-6
verflogen,4,1.2217247087713725e-5
verfluche,1,3.0543117719284313e-6
verflucht,2,6.1086235438568626e-6
verfolgen,13,3.970605303506961e-5
verfolger,1,3.0543117719284313e-6
verfolgt,13,3.970605303506961e-5
verfolgten,2,6.1086235438568626e-6
verfolgter,2,6.1086235438568626e-6
verfolgung,4,1.2217247087713725e-5
verfolgungsjagd,3,9.162935315785295e-6
verfremdungseffekt,1,3.0543117719284313e-6
verfressenen,1,3.0543117719284313e-6
verfrüht,3,9.162935315785295e-6
verfügbare,1,3.0543117719284313e-6
verfügen,2,6.1086235438568626e-6
verfügt,5,1.5271558859642157e-5
verfügung,6,1.832587063157059e-5
verführen,5,1.5271558859642157e-5
verführerisch,1,3.0543117719284313e-6
verführerische,1,3.0543117719284313e-6
verführt,1,3.0543117719284313e-6
verführung,1,3.0543117719284313e-6
verführungskiste,1,3.0543117719284313e-6
verfüttert,1,3.0543117719284313e-6
vergabe,7,2.1380182403499018e-5
vergaben,1,3.0543117719284313e-6
vergällen,1,3.0543117719284313e-6
vergangen,6,1.832587063157059e-5
vergangene,11,3.359742949121275e-5
vergangenem,2,6.1086235438568626e-6
vergangenen,51,1.5576990036835e-4
vergangener,2,6.1086235438568626e-6
vergangenes,3,9.162935315785295e-6
vergangenheit,40,1.2217247087713726e-4
vergangenheitsaufarbeitung,1,3.0543117719284313e-6
vergangenheitsvergessen,1,3.0543117719284313e-6
vergänglichkeit,1,3.0543117719284313e-6
vergass,4,1.2217247087713725e-5
vergeben,12,3.665174126314118e-5
vergebenden,2,6.1086235438568626e-6
vergeblich,5,1.5271558859642157e-5
vergeblichkeit,1,3.0543117719284313e-6
vergebung,1,3.0543117719284313e-6
vergehen,1,3.0543117719284313e-6
vergeht,2,6.1086235438568626e-6
vergeltung,5,1.5271558859642157e-5
vergeltungsaktion,1,3.0543117719284313e-6
vergeltungsangriffen,1,3.0543117719284313e-6
vergeltungsmassnahmen,1,3.0543117719284313e-6
vergeltungsschlag,1,3.0543117719284313e-6
vergeltungszölle,2,6.1086235438568626e-6
vergesellschaftung,1,3.0543117719284313e-6
vergessen,23,7.024917075435392e-5
vergessene,14,4.2760364806998036e-5
vergessenen,2,6.1086235438568626e-6
vergessenheit,4,1.2217247087713725e-5
vergessens,1,3.0543117719284313e-6
vergessenwerden,1,3.0543117719284313e-6
vergesslicher,1,3.0543117719284313e-6
vergesslichkeit,1,3.0543117719284313e-6
vergeudete,1,3.0543117719284313e-6
vergeudeter,1,3.0543117719284313e-6
vergewaltiger,5,1.5271558859642157e-5
vergewaltigt,8,2.443449417542745e-5
vergewaltigte,1,3.0543117719284313e-6
vergewaltigung,11,3.359742949121275e-5
vergewaltigungs,3,9.162935315785295e-6
vergewaltigungsfall,1,3.0543117719284313e-6
vergewaltigungsklage,1,3.0543117719284313e-6
vergewaltigungsopfern,1,3.0543117719284313e-6
vergewaltigungsspiel,1,3.0543117719284313e-6
vergewaltigungsversuch,2,6.1086235438568626e-6
vergewaltigungsvorwurf,1,3.0543117719284313e-6
vergewaltigungsvorwürfe,4,1.2217247087713725e-5
vergibt,9,2.7488805947355882e-5
vergiftet,3,9.162935315785295e-6
vergiftete,2,6.1086235438568626e-6
vergiftetes,1,3.0543117719284313e-6
vergiftung,2,6.1086235438568626e-6
vergiftungen,1,3.0543117719284313e-6
vergisst,6,1.832587063157059e-5
vergleich,21,6.414054721049705e-5
vergleichbare,1,3.0543117719284313e-6
vergleichbaren,1,3.0543117719284313e-6
vergleiche,3,9.162935315785295e-6
vergleichen,5,1.5271558859642157e-5
vergleichs,1,3.0543117719284313e-6
vergleichsweise,2,6.1086235438568626e-6
vergleicht,3,9.162935315785295e-6
verglichen,1,3.0543117719284313e-6
verglüht,1,3.0543117719284313e-6
vergnügen,4,1.2217247087713725e-5
vergnüglichkeit,1,3.0543117719284313e-6
vergnügungsprojekt,1,3.0543117719284313e-6
vergnügungstour,1,3.0543117719284313e-6
vergoldet,2,6.1086235438568626e-6
vergoldete,1,3.0543117719284313e-6
vergöttern,1,3.0543117719284313e-6
vergöttlichung,2,6.1086235438568626e-6
vergrault,1,3.0543117719284313e-6
vergreift,2,6.1086235438568626e-6
vergrössert,1,3.0543117719284313e-6
vergrösserung,1,3.0543117719284313e-6
vergünstigt,1,3.0543117719284313e-6
vergüten,1,3.0543117719284313e-6
vergütet,3,9.162935315785295e-6
vergütung,1,3.0543117719284313e-6
vergütungen,1,3.0543117719284313e-6
vergütungsunterschiede,1,3.0543117719284313e-6
vergütungsvorschlägen,1,3.0543117719284313e-6
verhaftet,35,1.069009120174951e-4
verhaftete,2,6.1086235438568626e-6
verhafteten,1,3.0543117719284313e-6
verhafteter,1,3.0543117719284313e-6
verhaftung,12,3.665174126314118e-5
verhaftungen,7,2.1380182403499018e-5
verhaftungsaktion,3,9.162935315785295e-6
verhagelt,1,3.0543117719284313e-6
verhalf,3,9.162935315785295e-6
verhallt,1,3.0543117719284313e-6
verhält,2,6.1086235438568626e-6
verhalte,1,3.0543117719284313e-6
verhalten,26,7.941210607013922e-5
verhaltenes,1,3.0543117719284313e-6
verhaltensänderungen,1,3.0543117719284313e-6
verhaltensmuster,1,3.0543117719284313e-6
verhaltenstherapie,1,3.0543117719284313e-6
verhaltensvorschriften,1,3.0543117719284313e-6
verhaltensweisen,3,9.162935315785295e-6
verhältnis,26,7.941210607013922e-5
verhältnismässig,4,1.2217247087713725e-5
verhältnisse,10,3.0543117719284315e-5
verhandeln,7,2.1380182403499018e-5
verhandelt,11,3.359742949121275e-5
verhandler,1,3.0543117719284313e-6
verhandlungen,45,1.374440297367794e-4
verhandlungsführung,1,3.0543117719284313e-6
verhandlungslösungen,1,3.0543117719284313e-6
verhandlungsmacht,1,3.0543117719284313e-6
verhandlungsmarathon,2,6.1086235438568626e-6
verhandlungsposition,1,3.0543117719284313e-6
verhandlungsrunde,1,3.0543117719284313e-6
verhandlungstag,1,3.0543117719284313e-6
verhandlungstaktik,1,3.0543117719284313e-6
verhandlungswillen,1,3.0543117719284313e-6
verhängen,8,2.443449417542745e-5
verhangenem,1,3.0543117719284313e-6
verhängnis,6,1.832587063157059e-5
verhängnisvolle,1,3.0543117719284313e-6
verhängnisvollen,1,3.0543117719284313e-6
verhängnisvoller,1,3.0543117719284313e-6
verhängnisvolles,1,3.0543117719284313e-6
verhängt,17,5.192330012278333e-5
verhängten,2,6.1086235438568626e-6
verhängung,2,6.1086235438568626e-6
verharmlost,2,6.1086235438568626e-6
verharren,2,6.1086235438568626e-6
verharrt,1,3.0543117719284313e-6
verhärten,1,3.0543117719284313e-6
verhärtet,3,9.162935315785295e-6
verhärtete,1,3.0543117719284313e-6
verhasst,2,6.1086235438568626e-6
verhassten,1,3.0543117719284313e-6
verhasster,1,3.0543117719284313e-6
verheerend,2,6.1086235438568626e-6
verheerende,4,1.2217247087713725e-5
verheerenden,6,1.832587063157059e-5
verheerender,1,3.0543117719284313e-6
verheerendes,1,3.0543117719284313e-6
verheerungen,1,3.0543117719284313e-6
verheilt,3,9.162935315785295e-6
verheimlichen,1,3.0543117719284313e-6
verheimlichte,1,3.0543117719284313e-6
verheiratet,2,6.1086235438568626e-6
verheiratete,1,3.0543117719284313e-6
verheisst,2,6.1086235438568626e-6
verhelfen,9,2.7488805947355882e-5
verherrlichung,1,3.0543117719284313e-6
verhielt,1,3.0543117719284313e-6
verhilft,3,9.162935315785295e-6
verhindern,46,1.4049834150870784e-4
verhindert,23,7.024917075435392e-5
verhinderte,1,3.0543117719284313e-6
verhinderten,1,3.0543117719284313e-6
verhinderung,1,3.0543117719284313e-6
verhinderungswahlkampf,1,3.0543117719284313e-6
verholfen,2,6.1086235438568626e-6
verhört,1,3.0543117719284313e-6
verhüllt,1,3.0543117719284313e-6
verhüllungsverbot,5,1.5271558859642157e-5
verhungern,2,6.1086235438568626e-6
verhütet,1,3.0543117719284313e-6
verhütung,1,3.0543117719284313e-6
verhütungs,2,6.1086235438568626e-6
verhütungsmethode,1,3.0543117719284313e-6
verhütungsmitteln,1,3.0543117719284313e-6
veritables,2,6.1086235438568626e-6
verjagt,1,3.0543117719284313e-6
verjährung,2,6.1086235438568626e-6
verkannte,2,6.1086235438568626e-6
verkannten,1,3.0543117719284313e-6
verkannter,1,3.0543117719284313e-6
verkanntes,2,6.1086235438568626e-6
verkanntesten,1,3.0543117719284313e-6
verkauf,16,4.88689883508549e-5
verkäufe,4,1.2217247087713725e-5
verkaufen,19,5.80319236666402e-5
verkäufer,2,6.1086235438568626e-6
verkaufserfolgen,1,3.0543117719284313e-6
verkaufsfördernd,1,3.0543117719284313e-6
verkaufsliste,1,3.0543117719284313e-6
verkaufspraktiken,2,6.1086235438568626e-6
verkaufsschalter,1,3.0543117719284313e-6
verkaufsstrategie,1,3.0543117719284313e-6
verkaufstage,1,3.0543117719284313e-6
verkaufsverbot,1,3.0543117719284313e-6
verkaufszahlen,1,3.0543117719284313e-6
verkauft,25,7.635779429821078e-5
verkaufte,3,9.162935315785295e-6
verkauften,1,3.0543117719284313e-6
verkehr,18,5.4977611894711765e-5
verkehren,2,6.1086235438568626e-6
verkehrs,6,1.832587063157059e-5
verkehrsaufkommen,1,3.0543117719284313e-6
verkehrsbetriebe,4,1.2217247087713725e-5
verkehrsblockaden,1,3.0543117719284313e-6
verkehrsbranche,1,3.0543117719284313e-6
verkehrschaos,3,9.162935315785295e-6
verkehrsdrehscheibe,1,3.0543117719284313e-6
verkehrsdurchsage,1,3.0543117719284313e-6
verkehrsexperte,2,6.1086235438568626e-6
verkehrsflugzeuge,1,3.0543117719284313e-6
verkehrsfonds,1,3.0543117719284313e-6
verkehrskommission,1,3.0543117719284313e-6
verkehrskompromiss,1,3.0543117719284313e-6
verkehrskompromisses,1,3.0543117719284313e-6
verkehrsminister,2,6.1086235438568626e-6
verkehrsministerin,2,6.1086235438568626e-6
verkehrsmittel,1,3.0543117719284313e-6
verkehrspläne,1,3.0543117719284313e-6
verkehrsplanerin,1,3.0543117719284313e-6
verkehrsplanung,1,3.0543117719284313e-6
verkehrspolitik,2,6.1086235438568626e-6
verkehrspolitiker,1,3.0543117719284313e-6
verkehrsprofessor,1,3.0543117719284313e-6
verkehrsprojekt,3,9.162935315785295e-6
verkehrsregeln,1,3.0543117719284313e-6
verkehrsschilder,1,3.0543117719284313e-6
verkehrsschildern,1,3.0543117719284313e-6
verkehrsstaus,1,3.0543117719284313e-6
verkehrsstörungen,1,3.0543117719284313e-6
verkehrssünder,2,6.1086235438568626e-6
verkehrssystems,1,3.0543117719284313e-6
verkehrsteilnehmer,1,3.0543117719284313e-6
verkehrsüberwachung,2,6.1086235438568626e-6
verkehrsunfall,2,6.1086235438568626e-6
verkehrsunfälle,1,3.0543117719284313e-6
verkehrswege,2,6.1086235438568626e-6
verkehrswende,1,3.0543117719284313e-6
verkehrszeichen,1,3.0543117719284313e-6
verkehrt,1,3.0543117719284313e-6
verkehrte,2,6.1086235438568626e-6
verkennen,2,6.1086235438568626e-6
verkennt,4,1.2217247087713725e-5
verkitschte,1,3.0543117719284313e-6
verklagen,9,2.7488805947355882e-5
verklagt,11,3.359742949121275e-5
verklären,1,3.0543117719284313e-6
verklärte,2,6.1086235438568626e-6
verklärten,2,6.1086235438568626e-6
verklausuliert,1,3.0543117719284313e-6
verkleben,2,6.1086235438568626e-6
verkleidet,1,3.0543117719284313e-6
verkleidete,1,3.0543117719284313e-6
verkleinern,2,6.1086235438568626e-6
verkleinert,2,6.1086235438568626e-6
verkleinerung,1,3.0543117719284313e-6
verklemmtheit,1,3.0543117719284313e-6
verklungen,1,3.0543117719284313e-6
verknappung,1,3.0543117719284313e-6
verknüpften,1,3.0543117719284313e-6
verknüpfung,1,3.0543117719284313e-6
verkommen,2,6.1086235438568626e-6
verkommt,2,6.1086235438568626e-6
verkorkst,1,3.0543117719284313e-6
verkorksten,1,3.0543117719284313e-6
verkörpern,1,3.0543117719284313e-6
verkörpert,7,2.1380182403499018e-5
verkörperte,1,3.0543117719284313e-6
verkracht,1,3.0543117719284313e-6
verkraftbaren,1,3.0543117719284313e-6
verkraften,2,6.1086235438568626e-6
verkraftet,1,3.0543117719284313e-6
verkrampfter,1,3.0543117719284313e-6
verkrusteten,1,3.0543117719284313e-6
verkümmern,1,3.0543117719284313e-6
verkünden,3,9.162935315785295e-6
verkündet,8,2.443449417542745e-5
verkündete,1,3.0543117719284313e-6
verkündeten,1,3.0543117719284313e-6
verkuppeln,1,3.0543117719284313e-6
verkuppelt,1,3.0543117719284313e-6
verkürzen,4,1.2217247087713725e-5
verkürzt,3,9.162935315785295e-6
verkürzte,1,3.0543117719284313e-6
verkürzten,2,6.1086235438568626e-6
verladen,1,3.0543117719284313e-6
verlag,4,1.2217247087713725e-5
verlage,3,9.162935315785295e-6
verlagern,3,9.162935315785295e-6
verlagert,3,9.162935315785295e-6
verlagerungspolitik,1,3.0543117719284313e-6
verlagshaus,1,3.0543117719284313e-6
verlagshäuser,1,3.0543117719284313e-6
verlagshäusern,2,6.1086235438568626e-6
verlagsleitung,1,3.0543117719284313e-6
verlange,1,3.0543117719284313e-6
verlangen,13,3.970605303506961e-5
verlängern,10,3.0543117719284315e-5
verlängert,16,4.88689883508549e-5
verlängerte,1,3.0543117719284313e-6
verlängerung,10,3.0543117719284315e-5
verlangsamt,2,6.1086235438568626e-6
verlangsamung,1,3.0543117719284313e-6
verlangt,36,1.0995522378942353e-4
verlass,3,9.162935315785295e-6
verlasse,2,6.1086235438568626e-6
verlassen,31,9.468366492978138e-5
verlassene,1,3.0543117719284313e-6
verlassenen,2,6.1086235438568626e-6
verlässlicher,1,3.0543117719284313e-6
verlässlichste,1,3.0543117719284313e-6
verlässt,33,1.0079228847363824e-4
verlauf,1,3.0543117719284313e-6
verlaufen,4,1.2217247087713725e-5
verläuft,8,2.443449417542745e-5
verlauten,1,3.0543117719284313e-6
verlegen,4,1.2217247087713725e-5
verlegenheit,2,6.1086235438568626e-6
verleger,2,6.1086235438568626e-6
verlegergattin,1,3.0543117719284313e-6
verlegerin,1,3.0543117719284313e-6
verlegers,1,3.0543117719284313e-6
verlegt,5,1.5271558859642157e-5
verlegung,3,9.162935315785295e-6
verleih,1,3.0543117719284313e-6
verleihe,1,3.0543117719284313e-6
verleihen,9,2.7488805947355882e-5
verleiher,2,6.1086235438568626e-6
verleihers,1,3.0543117719284313e-6
verleiht,6,1.832587063157059e-5
verleihung,7,2.1380182403499018e-5
verleiten,1,3.0543117719284313e-6
verlernen,2,6.1086235438568626e-6
verlernt,1,3.0543117719284313e-6
verlesen,1,3.0543117719284313e-6
verletzbarkeit,1,3.0543117719284313e-6
verletzen,4,1.2217247087713725e-5
verletzliche,1,3.0543117719284313e-6
verletzlicher,1,3.0543117719284313e-6
verletzlichkeit,1,3.0543117719284313e-6
verletzt,54,1.649328356841353e-4
verletzte,57,1.740957709999206e-4
verletztem,1,3.0543117719284313e-6
verletzten,15,4.581467657892647e-5
verletztenliste,1,3.0543117719284313e-6
verletzter,3,9.162935315785295e-6
verletzung,4,1.2217247087713725e-5
verletzungen,5,1.5271558859642157e-5
verletzungsbedingte,1,3.0543117719284313e-6
verletzungspech,1,3.0543117719284313e-6
verleumders,2,6.1086235438568626e-6
verleumdet,2,6.1086235438568626e-6
verleumdeten,1,3.0543117719284313e-6
verleumdung,1,3.0543117719284313e-6
verleumdungsklage,1,3.0543117719284313e-6
verlieben,1,3.0543117719284313e-6
verliebt,4,1.2217247087713725e-5
verliebte,1,3.0543117719284313e-6
verlief,4,1.2217247087713725e-5
verliefen,1,3.0543117719284313e-6
verliehen,5,1.5271558859642157e-5
verlieren,47,1.4355265328063626e-4
verlierer,12,3.665174126314118e-5
verliererin,2,6.1086235438568626e-6
verliererinnen,1,3.0543117719284313e-6
verlierern,1,3.0543117719284313e-6
verliert,93,2.840509947893441e-4
verliessen,1,3.0543117719284313e-6
verlinken,1,3.0543117719284313e-6
verlobt,1,3.0543117719284313e-6
verlobungsringe,2,6.1086235438568626e-6
verlobungsringes,1,3.0543117719284313e-6
verlochen,2,6.1086235438568626e-6
verlockender,1,3.0543117719284313e-6
verlockung,2,6.1086235438568626e-6
verlockungen,1,3.0543117719284313e-6
verlor,6,1.832587063157059e-5
verloren,46,1.4049834150870784e-4
verlorene,6,1.832587063157059e-5
verlorenem,2,6.1086235438568626e-6
verlorenen,7,2.1380182403499018e-5
verlorenes,2,6.1086235438568626e-6
verlosen,5,1.5271558859642157e-5
verlottert,1,3.0543117719284313e-6
verlotterte,1,3.0543117719284313e-6
verluderung,1,3.0543117719284313e-6
verlust,18,5.4977611894711765e-5
verluste,12,3.665174126314118e-5
verlusten,5,1.5271558859642157e-5
verlustjahren,1,3.0543117719284313e-6
verlustzone,1,3.0543117719284313e-6
vermächtnis,6,1.832587063157059e-5
vermag,2,6.1086235438568626e-6
vermarkten,1,3.0543117719284313e-6
vermarktung,3,9.162935315785295e-6
vermarktungserträge,1,3.0543117719284313e-6
vermarktungspotenzial,1,3.0543117719284313e-6
vermasseln,2,6.1086235438568626e-6
vermasselt,3,9.162935315785295e-6
vermehren,3,9.162935315785295e-6
vermehrt,23,7.024917075435392e-5
vermehrung,1,3.0543117719284313e-6
vermeidbar,2,6.1086235438568626e-6
vermeidbare,1,3.0543117719284313e-6
vermeidbaren,1,3.0543117719284313e-6
vermeiden,12,3.665174126314118e-5
vermeidet,5,1.5271558859642157e-5
vermeintlich,4,1.2217247087713725e-5
vermeintliche,3,9.162935315785295e-6
vermeintlichen,4,1.2217247087713725e-5
vermeldet,1,3.0543117719284313e-6
vermengung,1,3.0543117719284313e-6
vermerken,1,3.0543117719284313e-6
vermessen,2,6.1086235438568626e-6
vermessung,2,6.1086235438568626e-6
vermieden,5,1.5271558859642157e-5
vermieter,2,6.1086235438568626e-6
vermieterin,3,9.162935315785295e-6
vermietet,3,9.162935315785295e-6
vermietung,1,3.0543117719284313e-6
vermietungsreglement,1,3.0543117719284313e-6
vermindern,1,3.0543117719284313e-6
vermischen,1,3.0543117719284313e-6
vermischt,1,3.0543117719284313e-6
vermischung,1,3.0543117719284313e-6
vermissen,1,3.0543117719284313e-6
vermisst,14,4.2760364806998036e-5
vermisste,7,2.1380182403499018e-5
vermissten,5,1.5271558859642157e-5
vermisster,2,6.1086235438568626e-6
vermitteln,8,2.443449417542745e-5
vermittelt,6,1.832587063157059e-5
vermittler,3,9.162935315785295e-6
vermittlerrolle,1,3.0543117719284313e-6
vermittlung,2,6.1086235438568626e-6
vermittlungsversuche,1,3.0543117719284313e-6
vermocht,1,3.0543117719284313e-6
vermochte,1,3.0543117719284313e-6
vermochten,1,3.0543117719284313e-6
vermögen,15,4.581467657892647e-5
vermögend,1,3.0543117719284313e-6
vermögende,3,9.162935315785295e-6
vermögens,1,3.0543117719284313e-6
vermögensaufteilung,1,3.0543117719284313e-6
vermögensberater,2,6.1086235438568626e-6
vermögensfragen,1,3.0543117719284313e-6
vermögenspreise,1,3.0543117719284313e-6
vermögenssteuer,1,3.0543117719284313e-6
vermögensverhältnisse,1,3.0543117719284313e-6
vermögensverwalter,4,1.2217247087713725e-5
vermögensverwalters,1,3.0543117719284313e-6
vermögensverwaltung,2,6.1086235438568626e-6
vermögensverwaltungschef,1,3.0543117719284313e-6
vermögensweitergabe,1,3.0543117719284313e-6
vermögenswerte,1,3.0543117719284313e-6
vermont,1,3.0543117719284313e-6
vermüllte,2,6.1086235438568626e-6
vermummt,1,3.0543117719284313e-6
vermummte,2,6.1086235438568626e-6
vermummten,1,3.0543117719284313e-6
vermummungsverbot,5,1.5271558859642157e-5
vermuten,9,2.7488805947355882e-5
vermutet,5,1.5271558859642157e-5
vermutlich,15,4.581467657892647e-5
vermutung,2,6.1086235438568626e-6
vermutungen,1,3.0543117719284313e-6
vernachlässigt,2,6.1086235438568626e-6
vernachlässigten,1,3.0543117719284313e-6
vernachlässigung,1,3.0543117719284313e-6
vernazza,1,3.0543117719284313e-6
vernebeln,1,3.0543117719284313e-6
vernebelt,2,6.1086235438568626e-6
vernehmen,2,6.1086235438568626e-6
vernehmlassung,1,3.0543117719284313e-6
vernehmungsfähig,1,3.0543117719284313e-6
verneint,1,3.0543117719284313e-6
vernetzt,2,6.1086235438568626e-6
vernetzte,3,9.162935315785295e-6
vernetzter,1,3.0543117719284313e-6
vernichte,1,3.0543117719284313e-6
vernichten,1,3.0543117719284313e-6
vernichtend,2,6.1086235438568626e-6
vernichtende,1,3.0543117719284313e-6
vernichtet,6,1.832587063157059e-5
vernichtung,2,6.1086235438568626e-6
vernichtungsfeldzug,1,3.0543117719284313e-6
vernichtungskrieg,1,3.0543117719284313e-6
vernichtungslager,1,3.0543117719284313e-6
vernichtungspläne,1,3.0543117719284313e-6
vernommen,1,3.0543117719284313e-6
vernunft,12,3.665174126314118e-5
vernünftig,5,1.5271558859642157e-5
vernünftige,2,6.1086235438568626e-6
vernünftigem,1,3.0543117719284313e-6
vernünftiger,1,3.0543117719284313e-6
vernünftiges,1,3.0543117719284313e-6
veröden,1,3.0543117719284313e-6
verödung,1,3.0543117719284313e-6
veröffentlichen,3,9.162935315785295e-6
veröffentlicht,14,4.2760364806998036e-5
veröffentlichte,4,1.2217247087713725e-5
veröffentlichten,2,6.1086235438568626e-6
veröffentlichter,2,6.1086235438568626e-6
veröffentlichung,3,9.162935315785295e-6
veroljub,4,1.2217247087713725e-5
verona,2,6.1086235438568626e-6
veronika,1,3.0543117719284313e-6
verordnen,1,3.0543117719284313e-6
verordnet,3,9.162935315785295e-6
verordneten,1,3.0543117719284313e-6
verordnungsentwurf,1,3.0543117719284313e-6
verordnungsveto,1,3.0543117719284313e-6
verpackungen,1,3.0543117719284313e-6
verpassen,16,4.88689883508549e-5
verpasst,51,1.5576990036835e-4
verpasste,5,1.5271558859642157e-5
verpasstem,1,3.0543117719284313e-6
verpassten,1,3.0543117719284313e-6
verpasster,1,3.0543117719284313e-6
verpflegungsangeboten,1,3.0543117719284313e-6
verpflegungspaket,1,3.0543117719284313e-6
verpflichten,5,1.5271558859642157e-5
verpflichtet,12,3.665174126314118e-5
verpflichtung,4,1.2217247087713725e-5
verpflichtungen,3,9.162935315785295e-6
verpixelte,1,3.0543117719284313e-6
verpönt,2,6.1086235438568626e-6
verprügeln,3,9.162935315785295e-6
verprügelt,2,6.1086235438568626e-6
verpuffen,3,9.162935315785295e-6
verpufft,4,1.2217247087713725e-5
verpuffte,1,3.0543117719284313e-6
verqualmtesten,1,3.0543117719284313e-6
verquicken,1,3.0543117719284313e-6
verramscht,1,3.0543117719284313e-6
verrannt,5,1.5271558859642157e-5
verrat,2,6.1086235438568626e-6
verrät,11,3.359742949121275e-5
verraten,11,3.359742949121275e-5
verratene,1,3.0543117719284313e-6
verräterische,1,3.0543117719284313e-6
verraucht,1,3.0543117719284313e-6
verrechnet,1,3.0543117719284313e-6
verrechnungssteuer,5,1.5271558859642157e-5
verrechnungssteuerreform,1,3.0543117719284313e-6
verregnet,1,3.0543117719284313e-6
verriegelte,1,3.0543117719284313e-6
verringern,3,9.162935315785295e-6
verringert,4,1.2217247087713725e-5
verriss,2,6.1086235438568626e-6
verrohung,2,6.1086235438568626e-6
verrohungs,1,3.0543117719284313e-6
verrottet,2,6.1086235438568626e-6
verrottete,1,3.0543117719284313e-6
verrucht,1,3.0543117719284313e-6
verrückt,11,3.359742949121275e-5
verrückte,2,6.1086235438568626e-6
verrückten,1,3.0543117719284313e-6
verrückter,3,9.162935315785295e-6
verrücktes,1,3.0543117719284313e-6
verrückteste,1,3.0543117719284313e-6
verrücktesten,2,6.1086235438568626e-6
verrücktspielt,1,3.0543117719284313e-6
verruf,1,3.0543117719284313e-6
verrufenen,1,3.0543117719284313e-6
versace,2,6.1086235438568626e-6
versagen,9,2.7488805947355882e-5
versagt,8,2.443449417542745e-5
versailler,2,6.1086235438568626e-6
versailles,2,6.1086235438568626e-6
versammeln,1,3.0543117719284313e-6
versammelt,1,3.0543117719284313e-6
versammelte,1,3.0543117719284313e-6
versammlung,1,3.0543117719284313e-6
versanden,1,3.0543117719284313e-6
versandt,1,3.0543117719284313e-6
versauern,1,3.0543117719284313e-6
versäumnisse,5,1.5271558859642157e-5
verschaffen,2,6.1086235438568626e-6
verschafft,5,1.5271558859642157e-5
verschämten,1,3.0543117719284313e-6
verschandelung,1,3.0543117719284313e-6
verschärfen,13,3.970605303506961e-5
verschärft,25,7.635779429821078e-5
verschärfte,3,9.162935315785295e-6
verschärften,2,6.1086235438568626e-6
verschärftes,1,3.0543117719284313e-6
verschärfung,16,4.88689883508549e-5
verschärfungen,2,6.1086235438568626e-6
verschattet,1,3.0543117719284313e-6
verschenken,2,6.1086235438568626e-6
verschenkt,4,1.2217247087713725e-5
verscherbelung,1,3.0543117719284313e-6
verscherzen,1,3.0543117719284313e-6
verschickt,1,3.0543117719284313e-6
verschieben,3,9.162935315785295e-6
verschiebt,6,1.832587063157059e-5
verschiebung,24,7.330348252628236e-5
verschiebungen,2,6.1086235438568626e-6
verschiedene,4,1.2217247087713725e-5
verschiedenen,10,3.0543117719284315e-5
verschiedener,3,9.162935315785295e-6
verschiedensten,1,3.0543117719284313e-6
verschiesst,1,3.0543117719284313e-6
verschifft,1,3.0543117719284313e-6
verschlafen,1,3.0543117719284313e-6
verschlafener,1,3.0543117719284313e-6
verschlägt,1,3.0543117719284313e-6
verschlanken,1,3.0543117719284313e-6
verschlechtern,3,9.162935315785295e-6
verschlechtert,1,3.0543117719284313e-6
verschleiern,1,3.0543117719284313e-6
verschleiert,1,3.0543117719284313e-6
verschleppte,4,1.2217247087713725e-5
verschleppten,2,6.1086235438568626e-6
verschliesst,1,3.0543117719284313e-6
verschlimmern,1,3.0543117719284313e-6
verschlingen,1,3.0543117719284313e-6
verschlingt,1,3.0543117719284313e-6
verschlossene,1,3.0543117719284313e-6
verschlossenen,1,3.0543117719284313e-6
verschlug,1,3.0543117719284313e-6
verschlungen,1,3.0543117719284313e-6
verschlungene,1,3.0543117719284313e-6
verschlungenen,1,3.0543117719284313e-6
verschluss,1,3.0543117719284313e-6
verschlüsselt,1,3.0543117719284313e-6
verschlüsselter,1,3.0543117719284313e-6
verschlüsselung,1,3.0543117719284313e-6
verschlüsselungs,1,3.0543117719284313e-6
verschlusssache,1,3.0543117719284313e-6
verschmäht,1,3.0543117719284313e-6
verschmähter,1,3.0543117719284313e-6
verschmelzen,2,6.1086235438568626e-6
verschmelzung,1,3.0543117719284313e-6
verschmutzte,1,3.0543117719284313e-6
verschnaufpause,4,1.2217247087713725e-5
verschneite,1,3.0543117719284313e-6
verschnitt,1,3.0543117719284313e-6
verschoben,12,3.665174126314118e-5
verschobene,1,3.0543117719284313e-6
verschollen,2,6.1086235438568626e-6
verschollene,1,3.0543117719284313e-6
verschollenen,1,3.0543117719284313e-6
verschönern,1,3.0543117719284313e-6
verschont,3,9.162935315785295e-6
verschränkten,1,3.0543117719284313e-6
verschrecken,1,3.0543117719284313e-6
verschreiben,1,3.0543117719284313e-6
verschrieben,1,3.0543117719284313e-6
verschriebene,1,3.0543117719284313e-6
verschrotten,1,3.0543117719284313e-6
verschulden,1,3.0543117719284313e-6
verschuldet,2,6.1086235438568626e-6
verschuldete,1,3.0543117719284313e-6
